frequency,L1,H1,H1_smoothed
1786.0,7.55887443808048e-24,6.840901362776155e-24,3.6399429983853524e-23
1786.25,7.622002856721719e-24,5.786729070321558e-24,3.640433666600346e-23
1786.5,8.61118263826538e-24,4.405458431284129e-24,3.640924337354504e-23
1786.75,7.494079142965831e-24,4.074865450049213e-24,3.6414150106468e-23
1787.0,7.212302796857857e-24,6.472591562983525e-24,3.6419056864762066e-23
1787.25,7.034627473752112e-24,7.214563899202992e-24,3.6423963648417e-23
1787.5,5.98211267537007e-24,5.9214800218141984e-24,3.642887045742256e-23
1787.75,5.734337234199281e-24,6.1086025608558164e-24,3.643377729176848e-23
1788.0,7.258833556400275e-24,6.257972719218307e-24,3.6438684151444545e-23
1788.25,7.317189939481499e-24,6.377859813246359e-24,3.64435910364405e-23
1788.5,6.207354656494643e-24,5.524364763506393e-24,3.6448497946746145e-23
1788.75,5.621547895756174e-24,4.8433831279432474e-24,3.6453404882351245e-23
1789.0,7.98345137149847e-24,6.228336237229183e-24,3.645831184324558e-23
1789.25,7.280414792704656e-24,5.2271478238426474e-24,3.646321882941894e-23
1789.5,5.085898856976469e-24,6.486720180922416e-24,3.6468125840861134e-23
1789.75,5.4237920248269625e-24,6.845407602764636e-24,3.6473032877561946e-23
1790.0,5.889295409270971e-24,6.527214452078128e-24,3.6477939939511194e-23
1790.25,5.09508884609454e-24,4.886571881671453e-24,3.6482847026698677e-23
1790.5,4.534611415204836e-24,5.472177008066634e-24,3.648775413911423e-23
1790.75,5.309693452442162e-24,5.0107884953589415e-24,3.649266127674767e-23
1791.0,6.008390892519902e-24,5.5427430768199856e-24,3.64975684395888e-23
1791.25,5.1756132441469085e-24,6.496379810067105e-24,3.65024756276275e-23
1791.5,5.133029592366713e-24,6.150875086854092e-24,3.6507382840853566e-23
1791.75,5.066843076461496e-24,5.134076396881235e-24,3.651229007925686e-23
1792.0,5.2723281639149344e-24,3.9933874123388896e-24,3.6517197342827234e-23
1792.25,4.9347256980987175e-24,4.5972342293349325e-24,3.6522104631554534e-23
1792.5,3.980313347557063e-24,5.52704930186945e-24,3.652701194542863e-23
1792.75,5.558664599358902e-24,7.29223767024166e-24,3.653191928443938e-23
1793.0,7.019417238900035e-24,6.519810777482946e-24,3.653682664857665e-23
1793.25,7.407671534885148e-24,7.338599806181908e-24,3.6541734037830334e-23
1793.5,6.337105680243602e-24,6.784929700636726e-24,3.6546641452190303e-23
1793.75,6.498968759930219e-24,5.530902898319862e-24,3.655154889164644e-23
1794.0,6.0269736670785025e-24,3.723769368774469e-24,3.655645635618865e-23
1794.25,4.3212978819515204e-24,4.274945769472903e-24,3.656136384580682e-23
1794.5,4.495968801976763e-24,4.498112292789239e-24,3.656627136049086e-23
1794.75,4.967177357514984e-24,5.374546110373155e-24,3.6571178900230677e-23
1795.0,5.149238112348793e-24,3.326824855381477e-24,3.657608646501618e-23
1795.25,3.9834795645293436e-24,4.7438513622217234e-24,3.65809940548373e-23
1795.5,4.7103396792281745e-24,5.2030646996002346e-24,3.658590166968394e-23
1795.75,6.016890647011955e-24,5.752705593258363e-24,3.6590809309546056e-23
1796.0,5.42784077641688e-24,6.25989175908058e-24,3.659571697441357e-23
1796.25,4.468795768482132e-24,5.095979386957996e-24,3.6600624664276423e-23
1796.5,5.5997572342411895e-24,5.752167960591315e-24,3.660553237912456e-23
1796.75,4.4309661634247514e-24,5.715672221970425e-24,3.6610440118947943e-23
1797.0,3.414479944816495e-24,4.67435733127128e-24,3.661534788373652e-23
1797.25,4.385472420294319e-24,5.9044850872732164e-24,3.662025567348025e-23
1797.5,4.591467495103898e-24,5.550062456621005e-24,3.662516348816911e-23
1797.75,6.1051212319337245e-24,7.178339829412567e-24,3.6630071327793067e-23
1798.0,6.371435960896388e-24,4.950130798056463e-24,3.66349791923421e-23
1798.25,4.725267981100488e-24,4.151389880474968e-24,3.6639887081806186e-23
1798.5,3.7556034539675186e-24,4.430130301947505e-24,3.664479499617534e-23
1798.75,4.571704593308942e-24,4.2473039788503694e-24,3.6649702935439525e-23
1799.0,5.011790648625714e-24,4.717336864927564e-24,3.665461089958874e-23
1799.25,4.572114145620874e-24,4.499756760271407e-24,3.665951888861302e-23
1799.5,5.267488788074242e-24,6.049956433655491e-24,3.6664426902502356e-23
1799.75,5.229077029485336e-24,6.296192744967595e-24,3.6669334941246756e-23
1800.0,5.08229351965183e-24,6.606409764624481e-24,3.667424300483625e-23
1800.25,4.7830065516462806e-24,6.151176781373771e-24,3.667915109326086e-23
1800.5,5.106164842848222e-24,4.896720244361921e-24,3.6684059206510633e-23
1800.75,5.869333387784076e-24,3.98446012262e-24,3.6688967344575583e-23
1801.0,6.26967796960378e-24,4.003007231620134e-24,3.669387550744576e-23
1801.25,6.07171389952827e-24,5.30242528616605e-24,3.6698783695111226e-23
1801.5,5.947316407408146e-24,5.681590106900062e-24,3.6703691907562017e-23
1801.75,5.8307919590716366e-24,6.04857798435962e-24,3.670860014478818e-23
1802.0,6.121521294930077e-24,6.1666910312974094e-24,3.6713508406779804e-23
1802.25,4.957697060805195e-24,4.905596855218887e-24,3.6718416693526933e-23
1802.5,5.471443467848232e-24,4.5250767729410286e-24,3.6723325005019665e-23
1802.75,4.28212093545667e-24,5.112316114587254e-24,3.672823334124806e-23
1803.0,5.155835466673942e-24,4.405902218022349e-24,3.67331417022022e-23
1803.25,4.692875544351511e-24,6.339002621304081e-24,3.67380500878722e-23
1803.5,4.551980894702466e-24,4.749255346111882e-24,3.6742958498248123e-23
1803.75,2.5229602779478043e-24,4.88447911432977e-24,3.674786693332008e-23
1804.0,3.918187501190464e-24,6.0811224430400706e-24,3.6752775393078187e-23
1804.25,4.349733216219392e-24,3.865436446191555e-24,3.675768387751254e-23
1804.5,5.714260905197327e-24,3.504977447023735e-24,3.676259238661326e-23
1804.75,4.931889226940672e-24,3.268674826511378e-24,3.6767500920370473e-23
1805.0,5.042799190119612e-24,2.9363371287177935e-24,3.677240947877429e-23
1805.25,5.8642312517246335e-24,3.525513521504669e-24,3.677731806181485e-23
1805.5,3.96670376038427e-24,4.16571538828711e-24,3.67822266694823e-23
1805.75,3.6512284765906295e-24,4.916543165731421e-24,3.678713530176676e-23
1806.0,3.934684188390577e-24,3.566677103238181e-24,3.67920439586584e-23
1806.25,4.5709632054010005e-24,3.694267567187663e-24,3.6796952640147345e-23
1806.5,3.4272233001303695e-24,4.72489915502293e-24,3.680186134622378e-23
1806.75,2.9355470849451192e-24,5.3700156163041735e-24,3.680677007687785e-23
1807.0,3.317394741491457e-24,3.865921834440864e-24,3.6811678832099725e-23
1807.25,4.218661793970023e-24,4.590206188045265e-24,3.681658761187958e-23
1807.5,4.963327951231002e-24,3.735382482718098e-24,3.6821496416207596e-23
1807.75,4.4036499003917314e-24,4.440835237183231e-24,3.682640524507395e-23
1808.0,4.425270604638638e-24,4.266958319818383e-24,3.683131409846883e-23
1808.25,4.2938966548102684e-24,4.640762540759237e-24,3.6836222976382436e-23
1808.5,4.917216408883118e-24,4.04359912075267e-24,3.684113187880497e-23
1808.75,4.713121171142411e-24,5.260242188155013e-24,3.684604080572662e-23
1809.0,4.7995568928111344e-24,5.631723714017476e-24,3.6850949757137603e-23
1809.25,5.312009981457672e-24,5.449151792213887e-24,3.685585873302814e-23
1809.5,5.20517553344772e-24,3.885929502991515e-24,3.6860767733388445e-23
1809.75,4.3950578889216945e-24,3.188272155219024e-24,3.686567675820873e-23
1810.0,4.517422478886655e-24,3.614378927600452e-24,3.687058580747925e-23
1810.25,4.230842538633266e-24,3.6446491060954535e-24,3.687549488119022e-23
1810.5,4.0994090996994235e-24,2.808738120782499e-24,3.6880403979331886e-23
1810.75,4.4307436355420024e-24,4.5521716856731066e-24,3.688531310189449e-23
1811.0,4.0670996800727545e-24,4.610551913626043e-24,3.6890222248868287e-23
1811.25,4.6877616817338926e-24,4.345338248991746e-24,3.6895131420243535e-23
1811.5,5.16376287640616e-24,4.845219165646977e-24,3.690004061601049e-23
1811.75,4.8600768536836406e-24,3.743237976297485e-24,3.690494983615941e-23
1812.0,5.227914887278001e-24,4.1314211610760535e-24,3.690985908068058e-23
1812.25,5.154288544495599e-24,4.5919464277406206e-24,3.6914768349564273e-23
1812.5,3.5457894450210964e-24,4.012716212030735e-24,3.691967764280076e-23
1812.75,3.4147316482445024e-24,4.18014901780139e-24,3.692458696038034e-23
1813.0,4.861858296049867e-24,3.576901806002625e-24,3.6929496302293286e-23
1813.25,4.992940198271772e-24,4.2301945211308295e-24,3.6934405668529915e-23
1813.5,3.353455530249565e-24,4.956343982540267e-24,3.693931505908051e-23
1813.75,3.780362709757846e-24,4.088847307366917e-24,3.6944224473935404e-23
1814.0,3.0463028947987636e-24,3.456164326022232e-24,3.6949133913084886e-23
1814.25,3.2985581968181978e-24,3.719103266482908e-24,3.6954043376519276e-23
1814.5,4.770998546242398e-24,3.69495173967438e-24,3.6958952864228894e-23
1814.75,5.5588134116367454e-24,3.268424776595214e-24,3.696386237620408e-23
1815.0,4.059259987156403e-24,3.799560470607809e-24,3.696877191243515e-23
1815.25,3.705368423702798e-24,3.654462038778718e-24,3.6973681472912454e-23
1815.5,4.187028422138932e-24,4.1182752316155965e-24,3.697859105762633e-23
1815.75,4.2432629936967345e-24,4.434733641477289e-24,3.6983500666567123e-23
1816.0,4.6975591669006956e-24,3.660247807317807e-24,3.698841029972518e-23
1816.25,4.0802879489759466e-24,3.7018665116223705e-24,3.6993319957090873e-23
1816.5,3.827615485879648e-24,3.5007385590958075e-24,3.699822963865456e-23
1816.75,3.052842977652409e-24,2.8873409846870283e-24,3.70031393444066e-23
1817.0,3.7316299958533354e-24,2.8780721856932898e-24,3.700804907433737e-23
1817.25,4.647675431672803e-24,2.824069130359084e-24,3.7012958828437253e-23
1817.5,4.399282247817038e-24,4.070541610844145e-24,3.7017868606696625e-23
1817.75,2.7117742656035977e-24,3.317179832117461e-24,3.702277840910588e-23
1818.0,2.9326825100643887e-24,3.0152210086157084e-24,3.70276882356554e-23
1818.25,3.78114778812652e-24,2.6098619743927833e-24,3.70325980863356e-23
1818.5,3.3420275804601825e-24,3.8354473015794486e-24,3.703750796113687e-23
1818.75,4.005064845153733e-24,4.2352008196560674e-24,3.704241786004962e-23
1819.0,3.7973720167653774e-24,3.893306228770266e-24,3.704732778306426e-23
1819.25,3.1895038903197016e-24,3.1257965516076856e-24,3.705223773017122e-23
1819.5,3.742377920060901e-24,2.9809722624167993e-24,3.7057147701360914e-23
1819.75,3.728301876944005e-24,3.1613924560722207e-24,3.7062057696623767e-23
1820.0,4.089538523670187e-24,3.0193505140158287e-24,3.706696771595023e-23
1820.25,4.77417204719674e-24,2.966479607901636e-24,3.7071877759330714e-23
1820.5,3.733231300667244e-24,3.5932639415874654e-24,3.707678782675569e-23
1820.75,3.751227940794856e-24,3.0166021426595617e-24,3.708169791821558e-23
1821.0,4.077286426303904e-24,2.8559908405338632e-24,3.7086608033700854e-23
1821.25,3.7108393385689455e-24,2.5887955500298673e-24,3.709151817320197e-23
1821.5,4.875775257409402e-24,4.141014319069808e-24,3.7096428336709385e-23
1821.75,4.519786310463156e-24,4.035182516281843e-24,3.710133852421357e-23
1822.0,4.3777573352542566e-24,4.0472568085699386e-24,3.7106248735705007e-23
1822.25,3.2254805081781418e-24,4.5708984307321234e-24,3.711115897117415e-23
1822.5,4.0646813290624216e-24,4.411675687530193e-24,3.7116069230611504e-23
1822.75,3.671021831472241e-24,3.347002181572749e-24,3.712097951400756e-23
1823.0,3.6634996264155216e-24,3.5365035161060444e-24,3.7125889821352794e-23
1823.25,3.2077142892758415e-24,3.335658557589493e-24,3.713080015263771e-23
1823.5,3.581943695404687e-24,2.5954161788454222e-24,3.7135710507852816e-23
1823.75,3.375717136439715e-24,2.9854315054078068e-24,3.7140620886988624e-23
1824.0,3.2033751486904492e-24,2.444177660689873e-24,3.714553129003564e-23
1824.25,3.0603974728731282e-24,2.814088961502572e-24,3.7150441716984374e-23
1824.5,3.325840743124599e-24,3.2354811550055365e-24,3.715535216782537e-23
1824.75,3.550962220843949e-24,2.651559902992196e-24,3.716026264254914e-23
1825.0,3.2418825385522403e-24,3.389470492367988e-24,3.7165173141146217e-23
1825.25,2.035880581818737e-24,3.073111642472016e-24,3.717008366360715e-23
1825.5,2.6105376114220183e-24,2.4086242895777697e-24,3.717499420992247e-23
1825.75,2.547675011472286e-24,2.0383678724344953e-24,3.717990478008273e-23
1826.0,2.6166208919042474e-24,2.8772523776067924e-24,3.718481537407849e-23
1826.25,2.3894245853777977e-24,2.652055502666298e-24,3.7189725991900294e-23
1826.5,2.747430852060041e-24,3.6617050549861184e-24,3.7194636633538714e-23
1826.75,3.8107541917371716e-24,4.236338850361674e-24,3.7199547298984315e-23
1827.0,2.672086969740117e-24,2.856725139741903e-24,3.7204457988227664e-23
1827.25,2.2470194863625036e-24,3.2986843084528023e-24,3.7209368701259357e-23
1827.5,3.1267319982314103e-24,4.618024165416015e-24,3.7214279438069955e-23
1827.75,2.6695462536697253e-24,4.1532264815240675e-24,3.7219190198650053e-23
1828.0,3.3360839282658354e-24,2.9833388655119326e-24,3.7224100982990255e-23
1828.25,2.815103415104583e-24,2.531352805922433e-24,3.722901179108114e-23
1828.5,2.9260295786213844e-24,2.56433692251976e-24,3.723392262291332e-23
1828.75,2.1101722354084247e-24,2.561593366225474e-24,3.7238833478477395e-23
1829.0,2.097698842652606e-24,2.7751869473924553e-24,3.7243744357763985e-23
1829.25,3.1300386841407993e-24,2.711185918335507e-24,3.7248655260763705e-23
1829.5,3.1159394355817494e-24,3.502718473540354e-24,3.7253566187467175e-23
1829.75,3.633664577498274e-24,3.905374041649302e-24,3.725847713786502e-23
1830.0,3.4710061161555826e-24,3.098571400607269e-24,3.726338811194787e-23
1830.25,2.728626248247875e-24,2.8070672674117696e-24,3.726829910970637e-23
1830.5,3.286946855516056e-24,3.2393157624566884e-24,3.7273210131131153e-23
1830.75,4.4716079556783255e-24,2.8155486705431363e-24,3.727812117621288e-23
1831.0,3.84589566814597e-24,3.27286540345537e-24,3.728303224494218e-23
1831.25,2.4327803983955025e-24,3.1756794914826092e-24,3.7287943337309723e-23
1831.5,1.7430235127051014e-24,3.0941248365709544e-24,3.7292854453306164e-23
1831.75,2.1118277215666485e-24,3.379373005355405e-24,3.729776559292217e-23
1832.0,2.789546669955209e-24,3.5968749755138604e-24,3.730267675614842e-23
1832.25,2.53565461895862e-24,3.5387721040551824e-24,3.730758794297558e-23
1832.5,1.8802212505168694e-24,2.7189981038467497e-24,3.7312499153394327e-23
1832.75,2.313394258689847e-24,2.9835337620268358e-24,3.731741038739536e-23
1833.0,2.7169176901024372e-24,2.9980262058418173e-24,3.7322321644969356e-23
1833.25,3.0309486059907453e-24,2.3906808449884656e-24,3.732723292610701e-23
1833.5,2.802009552247943e-24,1.964463468777151e-24,3.733214423079903e-23
1833.75,2.3860256150221137e-24,2.7779735899971475e-24,3.7337055559036125e-23
1834.0,2.21022687199653e-24,3.2211881853893816e-24,3.734196691080899e-23
1834.25,2.1492187601347058e-24,3.212834412844577e-24,3.734687828610835e-23
1834.5,2.1262112470691048e-24,2.888738340344302e-24,3.735178968492492e-23
1834.75,2.475141628860798e-24,2.5851898712752734e-24,3.735670110724942e-23
1835.0,2.613663963637095e-24,2.5977933874533933e-24,3.736161255307258e-23
1835.25,2.99247697169489e-24,2.192662222341348e-24,3.7366524022385147e-23
1835.5,3.4957406874466445e-24,1.8143035203422993e-24,3.737143551517784e-23
1835.75,2.390355649168903e-24,1.6448572329874685e-24,3.737634703144142e-23
1836.0,2.5714333161800174e-24,2.4858139663462518e-24,3.738125857116662e-23
1836.25,2.806412539600401e-24,2.8690972615208133e-24,3.73861701343442e-23
1836.5,2.1715535167306604e-24,3.1553509820218128e-24,3.739108172096492e-23
1836.75,2.8668591971392795e-24,2.6522458056981946e-24,3.739599333101954e-23
1837.0,3.2403795560761267e-24,2.3928104371905907e-24,3.7400904964498825e-23
1837.25,2.9081355601526233e-24,3.1952082255425814e-24,3.7405816621393554e-23
1837.5,2.6579990458290632e-24,2.2865657500581764e-24,3.741072830169449e-23
1837.75,2.586056738652632e-24,1.8358738304013594e-24,3.7415640005392433e-23
1838.0,2.9612989335471505e-24,2.2569906713559776e-24,3.742055173247816e-23
1838.25,2.6345507291173168e-24,1.7198116691646406e-24,3.7425463482942455e-23
1838.5,2.007087447238356e-24,1.7181791603586938e-24,3.743037525677613e-23
1838.75,2.100904775590139e-24,2.0964849985083464e-24,3.743528705396998e-23
1839.0,1.4988364071597866e-24,2.3426913299931764e-24,3.7440198874514804e-23
1839.25,2.4940806517526034e-24,2.9559329366763055e-24,3.744511071840142e-23
1839.5,2.7568356048145595e-24,2.892464166266715e-24,3.745002258562063e-23
1839.75,2.6569463189312356e-24,2.8281961558288863e-24,3.745493447616328e-23
1840.0,2.3522164069098428e-24,2.9891453243892158e-24,3.7459846390020177e-23
1840.25,1.7835482579369208e-24,3.516406676078101e-24,3.7464758327182147e-23
1840.5,2.135372557773379e-24,2.7619268023079368e-24,3.7469670287640034e-23
1840.75,1.8469296074127508e-24,2.5433491283923976e-24,3.747458227138468e-23
1841.0,1.5745409965720056e-24,2.5043828354104456e-24,3.7479494278406916e-23
1841.25,2.622968484416059e-24,2.4038340277116657e-24,3.7484406308697596e-23
1841.5,2.6426952426313668e-24,2.8435775292143748e-24,3.748931836224758e-23
1841.75,2.9149340840614397e-24,2.841821364587383e-24,3.7494230439047714e-23
1842.0,3.0042907860920747e-24,2.6288748766742353e-24,3.7499142539088873e-23
1842.25,2.811376528330689e-24,2.2168430349423065e-24,3.7504054662361915e-23
1842.5,2.6897689488015695e-24,2.1246967611401513e-24,3.7508966808857723e-23
1842.75,2.2210861074275386e-24,2.158084345213679e-24,3.7513878978567164e-23
1843.0,2.758182664892392e-24,2.2066281960727833e-24,3.751879117148112e-23
1843.25,2.9189512706046e-24,2.2705359740016993e-24,3.752370338759049e-23
1843.5,2.8532534724807184e-24,2.739297964409251e-24,3.7528615626886156e-23
1843.75,2.163009254230127e-24,1.7875720542119387e-24,3.753352788935901e-23
1844.0,1.7191100706313144e-24,2.0064085911105265e-24,3.753844017499996e-23
1844.25,2.224771204015225e-24,1.7756409947767648e-24,3.7543352483799906e-23
1844.5,2.1666371727232697e-24,2.6306675723840173e-24,3.7548264815749767e-23
1844.75,2.6891410749903197e-24,2.3212239028551835e-24,3.7553177170840445e-23
1845.0,2.491835025367447e-24,1.716656603322897e-24,3.755808954906287e-23
1845.25,2.1526479083955602e-24,2.1790009544050134e-24,3.756300195040797e-23
1845.5,2.183215867653903e-24,2.4376950603924995e-24,3.7567914374866656e-23
1845.75,3.0901649925181153e-24,2.000162807129049e-24,3.757282682242988e-23
1846.0,2.3400413496238086e-24,2.497702855761466e-24,3.757773929308857e-23
1846.25,2.2229967391741475e-24,2.046428472981841e-24,3.7582651786833675e-23
1846.5,2.4009047735770785e-24,2.2866154636188634e-24,3.758756430365614e-23
1846.75,2.2690935475281207e-24,2.044488174101003e-24,3.759247684354691e-23
1847.0,2.20712631908013e-24,2.1777899188145735e-24,3.759738940649696e-23
1847.25,2.8417626419453877e-24,2.2963352809697036e-24,3.760230199249724e-23
1847.5,1.8635914854717036e-24,2.110452201756371e-24,3.760721460153872e-23
1847.75,1.1208014775947534e-24,2.1295374958670578e-24,3.761212723361236e-23
1848.0,1.5682261945379273e-24,1.3981216251896479e-24,3.761703988870916e-23
1848.25,1.9620857756298985e-24,2.2179222117392237e-24,3.7621952566820077e-23
